ID_REF	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
A_24_P68088	106.58314024345957	8.630289784016759	0.759910726573171	2.4419101323464522e-30	1.0011831542620454e-25	TRUE
A_23_P351203	45.24570392494475	4.493158928378958	0.9358429168794572	2.69021490480688e-7	3.4361000341770115e-5	TRUE
A_24_P927556	4.23370479476473	3.903735424313235	0.7340332232740181	5.987517981599992e-7	7.372019136504494e-5	TRUE
A_24_P676200	38.434586322041966	3.8005895087656008	0.9744295024080016	1.202288863764811e-5	0.0012671939181068703	TRUE
A_23_P369600	82.57605658435517	3.7218568841003243	1.0294742360440405	3.5888326189119626e-5	0.0034621679382444816	TRUE
A_24_P936327	115.86125257366814	3.4012589575439716	1.0696222550185135	1.4881904018260544e-4	0.012961731157833462	TRUE
A_23_P39304	8.741055674824752	3.325387472685894	0.7909337069715597	7.423282845862049e-10	1.833461425785205e-7	TRUE
A_24_P297816	3.0531649763621016	3.2303460884015354	0.6936276787774842	8.330226112877465e-6	9.059397098885307e-4	TRUE
A_32_P341615	9.60811147388343	3.0948694232456475	0.733191457970351	1.0502460438369536e-11	6.855099984584081e-9	TRUE
A_24_P838261	111.5075090902431	3.001871387304659	1.1325830693673924	6.555815050023354e-4	0.04887062128199228	TRUE
A_24_P928949	6.536708917855289	2.968843576414387	0.7357807764115021	1.438839895801212e-9	3.1048650383078785e-7	TRUE
A_23_P65189	7.624689481242745	2.8889763132149446	0.8857695217803314	7.867095113955778e-5	0.007199796867682743	TRUE
A_23_P87528	8.656292948122218	2.7464915085579356	0.740181930546474	7.203591724751673e-11	2.895561379557045e-8	TRUE
A_24_P657226	4.482417465079693	2.64864501988432	0.8527206737294327	2.5514636272390027e-4	0.020880241260838147	TRUE
A_32_P3322	7.16165712219921	2.605183187529876	0.7674384161495048	2.3611922085991935e-9	4.545017866317696e-7	TRUE
A_32_P225659	7.58022165718286	2.5256573264661113	0.7596919259273514	7.184626232988295e-10	1.8002153913458998e-7	TRUE
A_24_P636179	36.22170117884452	2.4962857832556007	1.0916633625520547	4.704438869842777e-5	0.004454549507241429	TRUE
A_24_P222324	15.210392366090336	2.3451781969717227	1.05066765155762	6.168932059400525e-5	0.00576141718531712	TRUE
A_32_P174040	22.985762278200685	2.198290677405753	0.8140307739085665	9.65306243594844e-16	5.653936569626944e-12	TRUE
A_24_P942346	6.499600974933883	2.1480409755280574	0.8181842101294893	1.3195695628680347e-8	2.1384328884422694e-6	TRUE
A_23_P18751	6.091936723129246	2.0717262853532734	0.8040521312270962	1.95973006835288e-8	3.1022753977786905e-6	TRUE
A_32_P441492	12.966602326913893	1.8375762563812135	0.9501518415742766	4.4252902164556775e-11	2.0159655430520307e-8	TRUE
A_24_P870921	5.450575889552696	1.7638655703272752	0.8538488785306756	6.647572056961459e-8	9.463557442202077e-6	TRUE
A_32_P13936	31.810193744316553	1.7586357242567576	1.0831740108233876	5.005470430123465e-8	7.3821686199662605e-6	TRUE
A_24_P872971	9.39276834716323	1.6585170522367991	1.1003634202434494	3.228839421859244e-5	0.003167043452062895	TRUE
A_32_P125338	13.083828684338965	1.656517124166619	0.7962855124822905	4.528263674891021e-14	8.636637892367375e-11	TRUE
A_23_P46584	15.351028699970099	1.656251058796588	0.910334315680159	3.0995205123678787e-13	3.9712606564713446e-10	TRUE
A_23_P138262	3.495208689220507	1.6298728695858993	0.76040160621308	9.669084926612141e-7	1.1659778882091112e-4	TRUE
A_24_P943507	7.52596783199054	1.5920431220133895	0.9292395699882038	3.199739060781248e-9	5.936167488327202e-7	TRUE
A_32_P226200	47.737947385037465	1.4813695881868132	1.8686222278870182	4.137497637487031e-5	0.003935902624987663	TRUE
A_24_P160070	7.529223668815085	1.4719129928646009	0.9740776120694841	3.125272979021806e-9	5.843637890603307e-7	TRUE
A_32_P22866	25.522869347180492	1.4305762817013645	1.3791746743168656	3.554901942435493e-8	5.319378818972818e-6	TRUE
A_32_P118811	18.747993771620617	1.2496380745048123	1.4106491172541609	9.41170313390193e-10	2.2050275913713093e-7	TRUE
A_24_P392201	57491.519962691564	1.0228338408525055	0.3847489447317028	3.627056578426977e-4	0.028543055607582735	TRUE
A_23_P30976	2.361925223359409	0.007818503248142204	0.04162056906042759	9.267173295252628e-5	0.008406064272242428	TRUE
A_24_P916955	2.540248148598312	0.007656373084218845	0.041575249987467665	4.8255843934614105e-5	0.004548251957055582	TRUE
A_23_P408280	4.80025645083211	0.007058943983066809	0.041426824093577605	1.0747256519401711e-7	1.4836280043618525e-5	TRUE
A_32_P104772	18.672713425328467	0.006514942460190726	0.041294762424264796	3.0125060440780484e-15	1.1228431618836364e-11	TRUE
A_32_P187320	20.49297923178164	0.006136572897438576	0.0412192724491735	3.8565547905837094e-14	7.905937320696605e-11	TRUE
A_24_P333420	10.291442925206061	0.005633002127680434	0.04109285360730417	1.0533446317775538e-11	6.855099984584081e-9	TRUE
A_24_P160491	28.40682814028552	0.005545799317870882	0.04108162676599212	6.676127570280356e-17	5.474424607629891e-13	TRUE
A_23_P360990	8.178206371038389	0.005532449989754234	0.04107658212394099	6.671947441853589e-10	1.6990673609689264e-7	TRUE
A_23_P84721	17.618994020849	0.005392951738151367	0.04104854337592698	2.6288062042176912e-14	5.672687072259229e-11	TRUE
A_23_P395001	14.347131126662589	0.005105124711394419	0.04099073437906223	2.757542208231025e-13	3.6614535836852457e-10	TRUE
A_24_P937904	9.405316852305285	0.004993763657903149	0.04098780676013165	4.602009728518368e-6	5.212220963239035e-4	TRUE
A_32_P207096	33.28542092965815	0.004799746317070073	0.04096318793664437	1.5360736958954252e-6	1.8202029344425557e-4	TRUE
A_23_P94517	21.757644206213314	0.004233639469800307	0.04084527592806059	3.810677446970568e-15	1.3019814610482773e-11	TRUE
A_24_P915276	7.6411131412533235	0.004130881068395788	0.04084683498564583	3.1471466715507176e-4	0.02510369913104658	TRUE
A_24_P823033	5.756955893671516	0.004060792708072502	0.040811000460244024	2.071650829444525e-8	3.241896336153646e-6	TRUE
A_24_P931306	9.8824880067020775	0.0038616042449441724	0.04079040055527408	2.3370067830710985e-10	7.314296038619469e-8	TRUE
A_24_P100382	2.913794315481803	0.003746464177341439	0.04075585534748601	1.2882067381752048e-5	0.00134393069377057	TRUE
A_24_P782102	13.797200390337608	0.0037238895463402237	0.04076364449459023	3.399597196978008e-13	4.0995142669440685e-10	TRUE
A_23_P388331	8.746231387174541	0.003692785188416088	0.04076317936896895	3.404290306081797e-10	9.934176763026027e-8	TRUE
A_23_P433586	59.373596184597616	0.00360027165005762	0.040783084791689315	1.0764745105659573e-4	0.009657648781882768	TRUE
A_24_P927786	40.674817038822574	0.0032873999930562586	0.040721507110916044	2.76841612424982e-13	3.6614535836852457e-10	TRUE
A_24_P100613	16.154169723395214	0.0031741517004411635	0.0407250181890592	1.1224124659910935e-5	0.0011868165966287493	TRUE
A_23_P345068	7.191038014858748	0.002724953533500851	0.04064870007938845	2.404464846258909e-9	4.606684985823143e-7	TRUE
A_32_P140521	7.203641142014555	0.0026856255159307253	0.040641974752577366	7.305695507963959e-10	1.8153546413728626e-7	TRUE
A_24_P230819	48.05554604717727	0.0025912486574395685	0.04066540705461381	6.08363549482448e-9	1.0569027766432359e-6	TRUE
A_24_P510138	8.946895238984606	0.0024514898899094125	0.040644790345823564	1.6444971448990376e-4	0.01416478633211356	TRUE
A_32_P198978	5.1963110908520145	0.002382865785574849	0.04061403689165583	5.147146886499197e-8	7.5639076109844835e-6	TRUE
A_24_P333644	7.9064207912081566	0.002349398933281712	0.04063452379840677	2.7977698341911933e-4	0.022624963156181246	TRUE
A_24_P913087	35.413244492650264	0.002175675333483078	0.04062926867963633	1.0652432960642597e-7	1.4755059168457652e-5	TRUE
A_32_P169003	7.605742262223348	0.0020689434240130575	0.0406166834049881	4.1074062190753484e-4	0.0320768866632551	TRUE
A_24_P400604	33.97924097686094	0.002014667327860578	0.04061905902907822	1.709845997362179e-7	2.2614092223177206e-5	TRUE
A_24_P31875	12.871860729814236	0.001998424578361799	0.040614367426695205	3.44672495621667e-5	0.0033646600763067493	TRUE
A_24_P156153	8.360768844762895	0.0019056973259445795	0.04060545563153002	1.6912392981388366e-4	0.014476161007033883	TRUE
A_32_P111769	30.08202808835693	0.0018637850654422987	0.04060627622353695	6.784110928903742e-5	0.006321557911023941	TRUE
A_24_P931699	14.50483221510749	0.0017444279943573233	0.04059729076757101	2.5932886548533822e-5	0.0025869789500970477	TRUE
A_24_P76575	33.096055272574574	0.0017205078323307885	0.040594409210727496	6.232422010554852e-8	8.934590994152062e-6	TRUE
A_23_P70634	8.466005551332875	0.001684140348192043	0.04059080244599473	3.393221811386977e-4	0.026805798509993463	TRUE
A_23_P406242	7.112216913841833	0.0014957401507268064	0.040572513450607785	2.005138478325612e-4	0.016777689308438794	TRUE
A_24_P376760	11.990140534047837	0.0014668762797909298	0.04057379018911955	4.91514270138523e-5	0.004622037861394368	TRUE
A_23_P251974	28.8923813635679	0.0012993157411570087	0.04057608632377889	3.8198202057857417e-7	4.804068356969798e-5	TRUE
A_32_P56397	6.602130284938439	0.0012345080918002274	0.04053927304606788	1.1984251931132192e-9	2.6704039629153254e-7	TRUE
A_24_P314583	137.56502645590476	0.001165904455967153	0.040571796139878664	5.95238182868957e-4	0.045027242615548406	TRUE
A_24_P932822	76.95734752442462	0.0011522825085068505	0.040568622959644425	5.5830369710702385e-8	8.146068178429886e-6	TRUE
A_24_P92381	13.486570452574515	9.726424409337726e-4	0.04053988107042492	1.2588496689990872e-12	1.2903209107240643e-9	TRUE
A_24_P924290	23.44668092088416	9.252089161965303e-4	0.04055867199338801	9.131623386437665e-7	1.1044146278582428e-4	TRUE
A_24_P481411	6.968408266788463	8.141079756070126e-4	0.04055074711582784	6.176397683765388e-4	0.046550056072496494	TRUE
A_32_P211418	15.513219635191737	7.432676025169509e-4	0.04055489968276164	1.0969690050226245e-5	0.0011651743317597826	TRUE
A_32_P235321	9.778444038855577	7.231614509212714e-4	0.040555386314246385	1.8759832433369722e-4	0.01582619608576458	TRUE
A_23_P66732	80.92850124498766	6.550927630856715e-4	0.04055523504214645	1.8322276800258244e-10	6.260111240088234e-8	TRUE
A_32_P235274	17.00156940591477	6.207829314891594e-4	0.04055359039232615	1.2661709843631979e-5	0.001324311488747222	TRUE
A_23_P426681	10.230945127467495	6.061987862135314e-4	0.04054680566322433	7.217917811242302e-5	0.00666519437524627	TRUE
A_23_P402279	21.510837729798542	5.813979279032695e-4	0.04055127036699478	1.8231020366486129e-6	2.1540975072793407e-4	TRUE
A_23_P327183	180.10788508029046	2.9332758899082396e-4	0.04055157999903528	1.1505697594298137e-7	1.5777043523953967e-5	TRUE
A_24_P775812	36.386487697200536	2.585988742530327e-4	0.04055203163319284	1.2134707422100179e-7	1.6584100143536908e-5	TRUE
A_24_P934622	17.80002981637727	2.0221055914595965e-4	0.04054917997485733	5.731098072453035e-6	6.437671807412999e-4	TRUE
A_32_P172534	74.128256383162	1.8754596264578742e-4	0.040548170962924686	4.523565338407626e-9	8.098959776188326e-7	TRUE
A_23_P205348	29.047946294012764	1.4388049153244825e-4	0.04055192738648419	5.681884479516114e-7	7.01678505000484e-5	TRUE
A_24_P218905	13.024188275251438	1.3911362831397648e-4	0.04053608471070315	7.547222297050137e-7	9.209408160090941e-5	TRUE
A_23_P40527	86.17221653161617	-8.956214745429168e-5	0.040552694107550795	1.3356509341562451e-10	4.877482548852136e-8	TRUE
A_24_P376589	91.73040319256485	-9.123200908014821e-5	0.040550103437039124	2.57867010149023e-10	8.009505618265108e-8	TRUE
A_24_P928920	24.598820972003015	-1.1765658731701959e-4	0.040551347541717055	8.1873713838467e-7	9.960896935837231e-5	TRUE
A_23_P401024	78.72781583643543	-1.5106887788090493e-4	0.040551029738653	1.1243756660336606e-9	2.5610779059655605e-7	TRUE
A_23_P164504	64.41602835365495	-2.3381885413836066e-4	0.04055437682309616	2.35092304689328e-9	4.545017866317696e-7	TRUE
A_24_P119413	12.364439957099423	-2.3607136363576532e-4	0.04054865753847568	3.7259495536368575e-5	0.003577609641665367	TRUE
A_23_P28258	30.105281721740116	-2.834296344215675e-4	0.040551734351119244	1.7004228983109673e-7	2.2590961501491675e-5	TRUE
A_24_P265376	52.348184658083454	-2.8886954569909515e-4	0.0405529801875168	2.250128303039535e-9	4.3722872239156843e-7	TRUE
A_24_P614702	19.92329022770367	-3.100063116952047e-4	0.04055210470942452	2.9140487925556387e-6	3.3750282625644406e-4	TRUE
A_24_P282383	18.029103362334908	-3.1140095739404494e-4	0.04055239836760966	7.147611556537081e-6	7.898977730943944e-4	TRUE
A_24_P179203	16.837114720905653	-3.445085671110549e-4	0.04055220000697113	6.531308242384316e-6	7.257009158204796e-4	TRUE
A_32_P96564	23.143490194888987	-3.50448227340783e-4	0.04055415188784612	1.51774713867578e-6	1.8036994981364342e-4	TRUE
A_24_P928627	10.911531253620904	-3.5232809908055106e-4	0.040550169531062975	6.996910946885899e-5	0.006475696361677694	TRUE
A_24_P21507	9.803555180123968	-3.5831166606492125e-4	0.04054930488099227	1.0869877276110716e-4	0.009709476433998679	TRUE
A_32_P53093	13.97420393230457	-3.816934107071403e-4	0.0405525044937861	2.2498663496668774e-5	0.0022553672453873345	TRUE
A_24_P820201	25.082374331314735	-4.130697512899268e-4	0.04055565159330338	9.79694559672363e-7	1.1779318752658911e-4	TRUE
A_32_P52519	51.91549519283681	-4.524469121903094e-4	0.04056132043413355	2.561223581035378e-4	0.020918359924790932	TRUE
A_32_P234378	88.29575551344799	-4.676048836122293e-4	0.04055939203581907	2.0588797016292925e-10	6.807586110225887e-8	TRUE
A_24_P861622	74.60477748862289	-4.7126167930183706e-4	0.04055883469949008	5.805635675104994e-10	1.5416589320468502e-7	TRUE
A_23_P402919	9.316592039460213	-4.7599585501889173e-4	0.04055423568730815	2.1848903108124515e-4	0.01820004183526617	TRUE
A_23_P76298	54.561454595280296	-4.7906260940184007e-4	0.040557344292069836	3.2994886832568575e-9	6.093650270879783e-7	TRUE
A_24_P390395	91.23546240064131	-5.044952123748412e-4	0.04056123089218989	1.5320244350176936e-10	5.462000159628299e-8	TRUE
A_24_P374572	107.03449356230703	-5.657540846463417e-4	0.04056192835132337	3.764861545084507e-11	1.754083219868918e-8	TRUE
A_24_P536218	18.658722934953364	-5.917040058321553e-4	0.040558276578597306	2.442620063643837e-6	2.853202923344653e-4	TRUE
A_32_P516804	10.560459323259362	-6.187785791299101e-4	0.040561260484082984	8.271832458758995e-5	0.007519847689780904	TRUE
A_24_P916992	8.181467137361183	-6.215261586767715e-4	0.04055888589332733	4.902545629004174e-4	0.03785393046877046	TRUE
A_32_P16736	127.61553011867429	-6.215539210653424e-4	0.04056358468782405	7.369756938862985e-6	8.057600919823529e-4	TRUE
A_24_P274987	75.09615792850732	-6.50047455600644e-4	0.04056500594792804	9.6582089138678e-10	2.2372122342857616e-7	TRUE
A_32_P24080	127.29827263237074	-6.862743863688196e-4	0.04056952162645014	8.021625751631762e-5	0.007324869840020094	TRUE
A_24_P912968	8.745290731790602	-7.038330989592379e-4	0.04056000506692635	1.8321842436062535e-4	0.01548856783254771	TRUE
A_32_P233877	11.000404654803475	-7.174240610578222e-4	0.0405643063868467	1.5043764140149703e-4	0.01306767647767241	TRUE
A_24_P170234	18.901653547350573	-7.19666658493863e-4	0.04056395668586841	4.366539862254334e-6	4.97300373201188e-4	TRUE
A_32_P426675	8.594549183516309	-7.20437347723568e-4	0.04056111182947493	3.259677739184899e-4	0.025950832486714735	TRUE
A_24_P919629	15.802039601537794	-7.380719691166114e-4	0.04056484020946708	1.7521183651044046e-5	0.0017869863922706614	TRUE
A_24_P337239	96.46916255100828	-7.649982098241853e-4	0.040569480049627224	1.3748007026291581e-5	0.0014306301727866873	TRUE
A_23_P203773	5.670017161172835	-7.727144425034338e-4	0.04055161452609926	3.1188402474123723e-4	0.024975087918731886	TRUE
A_23_P351	60.14155154372008	-8.034193600279209e-4	0.040569404852650176	1.9896535321806183e-9	4.0073555710140965e-7	TRUE
A_24_P105648	66.38860621396763	-8.043793631960412e-4	0.04056686438050168	4.2760664269109885e-10	1.200813174680483e-7	TRUE
A_24_P927116	28.449177094521954	-8.06839767708692e-4	0.040569052208878874	2.478305598929594e-7	3.185283058185372e-5	TRUE
A_24_P230576	7.322946223952208	-8.08749273581733e-4	0.040562574113190024	5.966311905540047e-4	0.04504950057590091	TRUE
A_24_P921748	135.8984233047781	-8.136112678133605e-4	0.040570957974920135	6.248739295002956e-4	0.047008864421123155	TRUE
A_32_P43409	104.63468973913612	-8.309908063323864e-4	0.04057221789226829	6.034738551858624e-11	2.474242806262036e-8	TRUE
A_23_P147479	24.485693892954867	-9.165848865351356e-4	0.04057069780344251	7.382426239266854e-7	9.035208233132568e-5	TRUE
A_24_P923478	16.378263692786536	-9.223503339708528e-4	0.040574331265124844	1.7347871039879024e-5	0.0017737224753991022	TRUE
A_32_P137776	96.66420522378388	-9.323034684951037e-4	0.04057475487511409	7.948117183979814e-8	1.113282989074649e-5	TRUE
A_24_P366644	30.47714928903148	-9.678292773231444e-4	0.04057244390374123	7.954787207217273e-8	1.113282989074649e-5	TRUE
A_23_P394874	9.01451282701097	-9.989742578219957e-4	0.040574056629255895	3.3378179050661964e-4	0.026521421338704273	TRUE
A_24_P457628	41.59847296423263	-0.0010087225957952004	0.040576947750810936	2.2054913106121393e-8	3.438218392969495e-6	TRUE
A_24_P153587	173.7938071549903	-0.0010174578484232113	0.040580728403665875	2.192883089419875e-4	0.01820004183526617	TRUE
A_24_P914782	13.092755439945014	-0.0010817053690463808	0.040577985813656285	2.6388708603259764e-5	0.0026260608076059473	TRUE
A_32_P160388	91.41920273872351	-0.0010853225846140042	0.040580768356509395	9.554795079982513e-11	3.73091998361222e-8	TRUE
A_23_P356154	23.63014282183483	-0.0011020000963081252	0.04058451614232962	1.918636491776399e-6	2.260462533414723e-4	TRUE
A_23_P88776	18.54958269037368	-0.0011892407133513403	0.04058576085564598	8.470572340692637e-6	9.139301736010476e-4	TRUE
A_24_P385000	95.45362819802247	-0.0011901162462286494	0.04058627218525938	1.8665419800256917e-10	6.324646378599452e-8	TRUE
A_24_P316601	99.77343069976773	-0.001207339980576437	0.04058607988435442	1.657739430689003e-8	2.654973306962856e-6	TRUE
A_24_P460405	82.13508378328787	-0.0012143792854489527	0.040592158917506414	3.933331677470509e-4	0.030893984439902464	TRUE
A_32_P113812	73.67323906021511	-0.0012234463053057095	0.04058959348214724	5.865824229251431e-10	1.5416589320468502e-7	TRUE
A_32_P475462	106.85125399786634	-0.0012480491375588072	0.04058913036623173	1.6155437839715585e-9	3.3794538338180557e-7	TRUE
A_24_P925516	107.56400254774817	-0.0012506423331802264	0.040590475044206056	2.9160334246523034e-11	1.4667368481007e-8	TRUE
A_24_P922139	60.885930394070606	-0.0012618085233088991	0.040588596286476215	1.0190409453058854e-9	2.334116131706218e-7	TRUE
A_24_P920148	94.31216298663713	-0.001277505574142508	0.04059011676371366	1.9514179945258557e-9	3.9607988997802024e-7	TRUE
A_24_P911395	160.97266685294636	-0.0012789178605804637	0.04059240301661051	5.073264861078693e-9	9.004496073776035e-7	TRUE
A_24_P669023	90.07533544438182	-0.0012795211463255986	0.040598142966204245	6.412365138400004e-4	0.047975724575620465	TRUE
A_24_P33965	122.50892279421072	-0.001280966637024823	0.04059534558457258	1.5869592101087032e-5	0.001638925128827628	TRUE
A_24_P928713	20.253620156634472	-0.0012903459363093636	0.04059273656284093	4.7186285181205424e-6	5.329580419915764e-4	TRUE
A_24_P211420	38.20649980320367	-0.0013535395692297627	0.0405975230071075	2.6374893435910387e-7	3.379283221476018e-5	TRUE
A_24_P74088	49.174454202007034	-0.001356704541982145	0.04059095803280731	3.4229565844739494e-9	6.265233034081782e-7	TRUE
A_32_P335921	18.67765060661308	-0.001373482858324566	0.04059628107647479	8.365140026135418e-6	9.073300028347941e-4	TRUE
A_23_P301886	69.03642268706119	-0.001407635971563329	0.04060024152930732	1.5576384784839108e-9	3.2919163720536256e-7	TRUE
A_24_P136522	30.727007575689882	-0.0014138696448436144	0.04059687136740518	1.5591511535563467e-7	2.102802542625336e-5	TRUE
A_24_P763407	82.42456246721035	-0.0014191072147748457	0.04060154624754905	3.0918888567615045e-10	9.186046603421861e-8	TRUE
A_24_P910483	17.808007497795405	-0.0014256754231316666	0.04059882318884629	9.724917210669829e-6	0.0010410485786878929	TRUE
A_24_P242581	60.055190885386736	-0.0014276370353849838	0.040602814006221816	1.0280437113761644e-8	1.6995883938073684e-6	TRUE
A_24_P78556	317.21208426935743	-0.001427795580235924	0.04060502884456093	1.7968874997841433e-5	0.0018190712960777747	TRUE
A_23_P140342	14.292832221885693	-0.0014606055148375441	0.04060138262735477	3.66703194753072e-5	0.003529303048092946	TRUE
A_23_P317820	90.25722468708487	-0.0014610217962909664	0.040604702065793745	5.189168019805935e-4	0.039916677075430264	TRUE
A_32_P932089	77.2901517513364	-0.0014612755505408774	0.04060132235548576	2.8011200220346594e-10	8.507105252105262e-8	TRUE
A_24_P411515	32.03125434098593	-0.0014659084693037948	0.04060112507196871	1.7025870985270555e-7	2.2590961501491675e-5	TRUE
A_32_P501366	88.697526944313	-0.0014767975723658088	0.040607045587210226	2.9786611214739417e-4	0.023899237960945518	TRUE
A_24_P231361	36.104046188465425	-0.001480666068862451	0.040605360512305844	2.357388030216855e-7	3.0393996616003474e-5	TRUE
A_24_P833211	90.35639247659773	-0.001487571613555983	0.04060323546499369	3.811579026084268e-5	0.0036512789735853968	TRUE
A_32_P152603	11.400554051300338	-0.001491641397758915	0.04060392261010159	1.0083047320594416e-4	0.009085822860315848	TRUE
A_24_P662646	114.90301164339073	-0.001494791268931443	0.04060407331259716	1.6329957094276317e-9	3.398620512006746e-7	TRUE
A_24_P92752	136.45044944561448	-0.0015043179480559354	0.04060798158852411	1.2136934019379714e-5	0.0012759340892168416	TRUE
A_32_P737629	124.50511043372025	-0.0015198458784476466	0.04060930338419397	1.0852832415378064e-4	0.009709476433998679	TRUE
A_23_P392738	50.860793726441514	-0.0015355172223148537	0.04060454829840843	3.1356105754456765e-9	5.843637890603307e-7	TRUE
A_32_P90385	51.04404792441983	-0.0015362021943872573	0.04060601513789055	5.549487568716071e-9	9.765192717483216e-7	TRUE
A_23_P342585	12.955904063508367	-0.0015399684582344982	0.04060281909099714	3.1594512193972845e-5	0.0031064148679925342	TRUE
A_23_P356667	114.68245521704458	-0.0015482617582537504	0.04061055104513076	4.4895752442947655e-11	2.0227756595174218e-8	TRUE
A_32_P151325	53.59848379255835	-0.0015536193204478237	0.040607067921998405	2.1021930025068634e-9	4.165719509029746e-7	TRUE
A_32_P47474	114.98220669548908	-0.001559600298252215	0.04061329845372717	1.2758498708028345e-4	0.011298022614020782	TRUE
A_23_P385790	67.38741530799247	-0.0015625802348181335	0.040607660448367805	5.58583961871708e-10	1.4968589827934658e-7	TRUE
